2,0.000666992
3,0.00113018
4,0.000767283
5,0.000371948
6,0.000116791
7,0.000114499
8,1.06386e-05
9,-5.12824e-05
10,-0.000105944
11,-8.30183e-05
12,-1.27135e-05
13,0.000104172
14,0.000382504
15,0.000594986
16,0.000973964
17,0.00138386
18,0.00201101
19,0.0029916
20,0.0033483
21,0.00476307
22,0.00637143
23,0.0079065
24,0.00966838
25,0.0115478
26,0.0135622
27,0.0156985
28,0.0177068
29,0.0196178
30,0.0215098
31,0.0234515
32,0.0254021
33,0.0272463
34,0.0290363
35,0.0307896
36,0.0324624
37,0.0340139
38,0.0354494
39,0.0367819
40,0.0379994
41,0.0391119
42,0.0401312
43,0.041082
44,0.0419605
45,0.0427362
46,0.0434611
47,0.0441547
48,0.0447646
49,0.0453312
50,0.0458471
51,0.0463321
52,0.0467433
53,0.0471494
54,0.0475202
55,0.0478471
56,0.0481668
57,0.0484651
58,0.0487514
59,0.0490582
60,0.0493971
61,0.0497323
62,0.0500671
63,0.0504271
64,0.0507921
65,0.0511523
66,0.0515191
67,0.0518914
68,0.0522679
69,0.052652
70,0.0530606
71,0.0534746
72,0.0538959
73,0.0543134
74,0.054731
75,0.0551261
76,0.0555023
77,0.0558582
78,0.0562174
79,0.0565837
80,0.0569604
81,0.0573424
82,0.0577348
83,0.058119
84,0.0584953
85,0.0588631
86,0.0592258
87,0.0595717
88,0.0598926
89,0.0602084
90,0.0605194
91,0.0608349
92,0.061164
93,0.0614927
94,0.0618243
95,0.0621371
96,0.0624395
97,0.062716
98,0.0629715
99,0.0631997
100,0.0634162
101,0.06363
102,0.0638496
103,0.064065
104,0.0642881
105,0.0645063
106,0.0647195
107,0.0649238
108,0.0651237
109,0.0653024
110,0.0654671
111,0.0656149
112,0.0657607
113,0.0659054
114,0.0660555
115,0.0662074
116,0.0663627
117,0.0665136
118,0.0666582
119,0.0667956
120,0.0669223
121,0.0670374
122,0.0671367
123,0.0672356
124,0.067328
125,0.0674302
126,0.0675395
127,0.0676501
128,0.0677583
129,0.0678617
130,0.067962
131,0.0680512
132,0.0681281
133,0.0681872
134,0.0682399
135,0.0683019
136,0.0683705
137,0.0684567
138,0.0685455
139,0.0686351
140,0.0687241
141,0.0688071
142,0.0688846
143,0.0689472
144,0.069005
145,0.0690524
146,0.0691018
147,0.0691579
148,0.0692313
149,0.0693112
150,0.0694054
151,0.0694908
152,0.0695789
153,0.0696646
154,0.0697473
155,0.069825
156,0.069901
157,0.0699744
158,0.0700493
159,0.0701245
160,0.0702014
161,0.0702739
162,0.0703442
163,0.0704066
164,0.070473
165,0.0705441
166,0.0706191
167,0.0706935
168,0.0707691
169,0.0708496
170,0.0709236
171,0.0710001
172,0.0710626
173,0.0711175
174,0.0711604
175,0.0712078
176,0.0712547
177,0.0713178
178,0.0713895
179,0.0714686
180,0.0715462
181,0.071621
182,0.071693
183,0.0717551
184,0.0718113
185,0.0718545
186,0.0718926
187,0.0719315
188,0.0719683
189,0.0720089
190,0.0720498
191,0.07209
192,0.0721314
193,0.0721724
194,0.0722106
195,0.0722425
196,0.0722642
197,0.0722778
198,0.0722928
199,0.0723154
200,0.0723491
201,0.0723949
202,0.0724485
203,0.0725054
204,0.072563
205,0.0726238
206,0.0726766
207,0.0727245
208,0.0727563
209,0.0727877
210,0.0728126
211,0.0728562
212,0.0729089
213,0.0729717
214,0.0730285
215,0.0730796
216,0.0731348
217,0.0731844
218,0.0732357
219,0.0732795
220,0.0733255
221,0.0733632
222,0.0734045
223,0.0734431
224,0.073483
225,0.0735112
226,0.0735357
227,0.07355
228,0.0735713
229,0.0736046
230,0.0736528
231,0.0737224
232,0.0738045
233,0.0738865
234,0.0739707
235,0.0740489
236,0.0741083
237,0.0741549
238,0.0741824
239,0.0742077
240,0.0742347
241,0.0742843
242,0.0743449
243,0.0744171
244,0.0744892
245,0.0745692
246,0.0746428
247,0.0747092
248,0.0747575
249,0.074787
250,0.0748058
251,0.0748214
252,0.0748448
253,0.0748895
254,0.0749408
255,0.0750006
256,0.0750597
257,0.0751104
258,0.0751598
259,0.0752065
260,0.0752462
261,0.075271
262,0.0752937
263,0.0753113
264,0.0753379
265,0.0753686
266,0.0754077
267,0.0754375
268,0.075463
269,0.0754832
270,0.075509
271,0.0755458
272,0.0755881
273,0.0756372
274,0.0756972
275,0.0757597
276,0.0758208
277,0.0758821
278,0.0759261
279,0.0759583
280,0.0759784
281,0.075998
282,0.0760209
283,0.0760683
284,0.0761261
285,0.0761972
286,0.0762701
287,0.0763429
288,0.0764063
289,0.0764609
290,0.0764975
291,0.0765176
292,0.0765279
293,0.076543
294,0.0765725
295,0.0766113
296,0.0766651
297,0.0767201
298,0.0767803
299,0.0768339
300,0.0768875
301,0.0769336
302,0.07697
303,0.0769901
304,0.0770139
305,0.0770362
306,0.0770713
307,0.0771105
308,0.0771487
309,0.0771747
310,0.0771983
311,0.077214
312,0.077241
313,0.0772734
314,0.0773137
315,0.0773525
316,0.0773977
317,0.0774478
318,0.0774966
319,0.0775416
320,0.0775672
321,0.0775756
322,0.0775786
323,0.0775828
324,0.0776071
325,0.0776513
326,0.0777098
327,0.0777777
328,0.0778482
329,0.0779215
330,0.0779938
331,0.0780589
332,0.0781027
333,0.0781336
334,0.0781558
335,0.0781834
336,0.078228
337,0.0782842
338,0.0783388
339,0.0783793
340,0.0784054
341,0.078427
342,0.0784483
343,0.0784743
344,0.0784924
345,0.0785078
346,0.0785282
347,0.078551
348,0.0785837
349,0.0786167
350,0.0786413
351,0.0786534
352,0.0786554
353,0.0786583
354,0.0786715
355,0.0787082
356,0.0787532
357,0.0788075
358,0.0788599
359,0.0789189
360,0.0789763
361,0.0790269
362,0.0790591
363,0.07907
364,0.0790703
365,0.0790682
366,0.0790853
367,0.0791269
368,0.0791807
369,0.0792453
370,0.0793097
371,0.0793757
372,0.0794442
373,0.079506
374,0.079563
375,0.0795966
376,0.0796228
377,0.0796362
378,0.0796566
379,0.0796815
380,0.0797024
381,0.0797111
382,0.0797082
383,0.0796931
384,0.0796904
385,0.0796988
386,0.0797125
387,0.0797326
388,0.079754
389,0.079781
390,0.0798044
391,0.0798248
392,0.079824
393,0.0798097
394,0.0797666
395,0.079726
396,0.0796909
397,0.0796764
398,0.0796735
399,0.0796763
